line	raw_symbol	status	owner	member	demangled
150366	_ZN11TGAnimation24ContinueStoppedAnimationEv	todo	TGAnimation	ContinueStoppedAnimation	TGAnimation::ContinueStoppedAnimation()
150530	_ZNK11TGAnimation11IsPreloadedEv	todo	TGAnimation	IsPreloaded	TGAnimation::IsPreloaded() const
150548	_ZN11TGAnimation16SetStartedByUserEb	todo	TGAnimation	SetStartedByUser	TGAnimation::SetStartedByUser(bool)
150569	_ZN11TGAnimation18ContinueAnimationsEv	todo	TGAnimation	ContinueAnimations	TGAnimation::ContinueAnimations()
150782	_ZN11TGAnimation15ClearAnimationsEv	todo	TGAnimation	ClearAnimations	TGAnimation::ClearAnimations()
150832	_ZN11TGAnimation13HideAnimationESt14_List_iteratorIPS_ERK10TVisObjRef	todo	TGAnimation	HideAnimation	TGAnimation::HideAnimation(std::_List_iterator<TGAnimation*>, TVisObjRef const&)
151164	_ZN11TGAnimation13HideAnimationERK10TVisObjRef	todo	TGAnimation	HideAnimation	TGAnimation::HideAnimation(TVisObjRef const&)
151331	_ZN11TGAnimation13HideAnimationEPS_P15TAnimationOwner	todo	TGAnimation	HideAnimation	TGAnimation::HideAnimation(TGAnimation*, TAnimationOwner*)
151723	_ZN11TGAnimation15UnloadAnimationERK10TVisObjRef	todo	TGAnimation	UnloadAnimation	TGAnimation::UnloadAnimation(TVisObjRef const&)
152004	_ZN11TGAnimation18AnimationIsRunningERK10TVisObjRef	todo	TGAnimation	AnimationIsRunning	TGAnimation::AnimationIsRunning(TVisObjRef const&)
152083	_ZN11TGAnimation21StopRunningAnimationsEv	todo	TGAnimation	StopRunningAnimations	TGAnimation::StopRunningAnimations()
152373	_ZN11TGAnimation25ContinueStoppedAnimationsEv	todo	TGAnimation	ContinueStoppedAnimations	TGAnimation::ContinueStoppedAnimations()
152490	_ZN11TGAnimation20GetAnimationByObjectERK10TVisObjRef	todo	TGAnimation	GetAnimationByObject	TGAnimation::GetAnimationByObject(TVisObjRef const&)
152547	_ZN11TGAnimation12GetAnimationERK10TVisObjRef	todo	TGAnimation	GetAnimation	TGAnimation::GetAnimation(TVisObjRef const&)
152622	_ZN11TGAnimation24GetObjectAnimationByNameERK10TVisObjRefRK8wxString	todo	TGAnimation	GetObjectAnimationByName	TGAnimation::GetObjectAnimationByName(TVisObjRef const&, wxString const&)
152781	_ZN11TGAnimation24GetObjectAnimationByNameERK10TVisObjRefRK8wxStringS5_	todo	TGAnimation	GetObjectAnimationByName	TGAnimation::GetObjectAnimationByName(TVisObjRef const&, wxString const&, wxString const&)
152978	_ZN11TGAnimation27GetCharacterAnimationByNameER10TVisObjRefR8wxString	todo	TGAnimation	GetCharacterAnimationByName	TGAnimation::GetCharacterAnimationByName(TVisObjRef&, wxString&)
153297	_ZN11TGAnimation18GetAnimationByNameERK8wxString	todo	TGAnimation	GetAnimationByName	TGAnimation::GetAnimationByName(wxString const&)
153356	_ZN11TGAnimation16GetAnimationByIdEi	todo	TGAnimation	GetAnimationById	TGAnimation::GetAnimationById(int)
153448	_ZN11TGAnimation13GetAnimationsER6TVList	todo	TGAnimation	GetAnimations	TGAnimation::GetAnimations(TVList&)
153487	_ZN11TGAnimation4LoadEv	todo	TGAnimation	Load	TGAnimation::Load()
153583	_ZN11TGAnimation14LoadAnimationsEv	todo	TGAnimation	LoadAnimations	TGAnimation::LoadAnimations()
153999	_ZN11TGAnimation4SaveEv	todo	TGAnimation	Save	TGAnimation::Save()
154103	_ZN11TGAnimation14SaveAnimationsEv	todo	TGAnimation	SaveAnimations	TGAnimation::SaveAnimations()
154134	_ZN11TGAnimation31RegisterEventHandlerAnimStartedERK8wxString	todo	TGAnimation	RegisterEventHandlerAnimStarted	TGAnimation::RegisterEventHandlerAnimStarted(wxString const&)
154153	_ZN11TGAnimation31RegisterEventHandlerAnimStoppedERK8wxString	todo	TGAnimation	RegisterEventHandlerAnimStopped	TGAnimation::RegisterEventHandlerAnimStopped(wxString const&)
154172	_ZN11TGAnimation26GetEventHandlerAnimStartedEv	todo	TGAnimation	GetEventHandlerAnimStarted	TGAnimation::GetEventHandlerAnimStarted()
154212	_ZN11TGAnimation26GetEventHandlerAnimStoppedEv	todo	TGAnimation	GetEventHandlerAnimStopped	TGAnimation::GetEventHandlerAnimStopped()
154252	_ZN11TGAnimation19GetAnimationDetailsESt14_List_iteratorIPS_ERSt4listI8wxStringSaIS4_EE	todo	TGAnimation	GetAnimationDetails	TGAnimation::GetAnimationDetails(std::_List_iterator<TGAnimation*>, std::list<wxString, std::allocator<wxString> >&)
155873	_ZN11TGAnimation22PrintRunningAnimationsERSt4listI8wxStringSaIS1_EEb	todo	TGAnimation	PrintRunningAnimations	TGAnimation::PrintRunningAnimations(std::list<wxString, std::allocator<wxString> >&, bool)
156224	_ZN11TGAnimation17GetAnimationCountEv	todo	TGAnimation	GetAnimationCount	TGAnimation::GetAnimationCount()
156255	_ZN11TGAnimation13DrawAnimationEiR7wxPointjfRSt4listI8wxStringSaIS3_EEb	todo	TGAnimation	DrawAnimation	TGAnimation::DrawAnimation(int, wxPoint&, unsigned int, float, std::list<wxString, std::allocator<wxString> >&, bool)
156549	_ZN11TGAnimation22GetSizeOfAllAnimationsEv	todo	TGAnimation	GetSizeOfAllAnimations	TGAnimation::GetSizeOfAllAnimations()
156602	_ZN11TGAnimation20GetRunningAnimationsEv	todo	TGAnimation	GetRunningAnimations	TGAnimation::GetRunningAnimations()
156619	_ZN11TGAnimationD2Ev	todo	TGAnimation	~TGAnimation	TGAnimation::~TGAnimation()
156707	_ZN11TGAnimationD0Ev	todo	TGAnimation	~TGAnimation	TGAnimation::~TGAnimation()
156727	_ZN11TGAnimationC2ERK10TVisObjRefS2_	todo	TGAnimation	TGAnimation	TGAnimation::TGAnimation(TVisObjRef const&, TVisObjRef const&)
156908	_ZN11TGAnimation16PreloadAnimationERK10TVisObjRef	todo	TGAnimation	PreloadAnimation	TGAnimation::PreloadAnimation(TVisObjRef const&)
157331	_ZN11TGAnimation17StartLuaAnimationERK10TVisObjRefbf	todo	TGAnimation	StartLuaAnimation	TGAnimation::StartLuaAnimation(TVisObjRef const&, bool, float)
157743	_ZN11TGAnimation14StartAnimationERK10TVisObjRefP15TAnimationOwnerbfi	todo	TGAnimation	StartAnimation	TGAnimation::StartAnimation(TVisObjRef const&, TAnimationOwner*, bool, float, int)
158721	_ZN11TGAnimation18ReattachAnimationsER14TManagedObject	todo	TGAnimation	ReattachAnimations	TGAnimation::ReattachAnimations(TManagedObject&)
158833	_ZNK11TCAnimation16WaitBetweenLoopsEv	todo	TCAnimation	WaitBetweenLoops	TCAnimation::WaitBetweenLoops() const
159161	_GLOBAL__sub_I_defaultShader	todo	(free function)	_GLOBAL__sub_I_defaultShader	_GLOBAL__sub_I_defaultShader
159199	_ZNK14TMSavegameArea13GetActionListER6TVList	todo	TMSavegameArea	GetActionList	TMSavegameArea::GetActionList(TVList&) const
159215	_ZN14TMSavegameArea12ExecuteEventER11TGEventInfo	todo	TMSavegameArea	ExecuteEvent	TMSavegameArea::ExecuteEvent(TGEventInfo&)
159231	_ZN14TMSavegameAreaD2Ev	todo	TMSavegameArea	~TMSavegameArea	TMSavegameArea::~TMSavegameArea()
159248	_ZNK14TMSavegameArea8IsInsideERK7wxPoint	todo	TMSavegameArea	IsInside	TMSavegameArea::IsInside(wxPoint const&) const
159273	_ZN14TMSavegameAreaD0Ev	todo	TMSavegameArea	~TMSavegameArea	TMSavegameArea::~TMSavegameArea()
159295	_ZN14TMSavegameAreaC2ERK6wxRect	todo	TMSavegameArea	TMSavegameArea	TMSavegameArea::TMSavegameArea(wxRect const&)
159333	_Z34ix86_override_options_after_changev_6	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
159356	_ZNK10TMSavegame13GetActionListER6TVList	todo	TMSavegame	GetActionList	TMSavegame::GetActionList(TVList&) const
159372	_ZN10TMSavegame12ExecuteEventER11TGEventInfo	todo	TMSavegame	ExecuteEvent	TMSavegame::ExecuteEvent(TGEventInfo&)
159388	_ZN10TMSavegameD2Ev	todo	TMSavegame	~TMSavegame	TMSavegame::~TMSavegame()
159521	_ZN10TMSavegameD0Ev	todo	TMSavegame	~TMSavegame	TMSavegame::~TMSavegame()
159541	_ZN10TMSavegameC2EbiiiP15TVisionaireGame	todo	TMSavegame	TMSavegame	TMSavegame::TMSavegame(bool, int, int, int, TVisionaireGame*)
159885	_ZN10TMSavegame16InitSaveGamePathEv	todo	TMSavegame	InitSaveGamePath	TMSavegame::InitSaveGamePath()
159959	_ZN10TMSavegame23GetSavegameComposedFileEv	todo	TMSavegame	GetSavegameComposedFile	TMSavegame::GetSavegameComposedFile()
159999	_ZN10TMSavegame17SetSaveDataOnlineEb	todo	TMSavegame	SetSaveDataOnline	TMSavegame::SetSaveDataOnline(bool)
160014	_ZNK10TMSavegame13GetSavegameNrEv	todo	TMSavegame	GetSavegameNr	TMSavegame::GetSavegameNr() const
160032	_ZNK10TMSavegame11GetFileNameEv	todo	TMSavegame	GetFileName	TMSavegame::GetFileName() const
160199	_ZN10TMSavegame4DrawEv	todo	TMSavegame	Draw	TMSavegame::Draw()
160840	_ZN10TMSavegame9SetActiveEb	todo	TMSavegame	SetActive	TMSavegame::SetActive(bool)
161687	_ZN10TMSavegame16MakeSaveGameNameERK10TVisObjRef	todo	TMSavegame	MakeSaveGameName	TMSavegame::MakeSaveGameName(TVisObjRef const&)
162236	_ZN10TMSavegame12SaveSnapShotERK10wxFileName	todo	TMSavegame	SaveSnapShot	TMSavegame::SaveSnapShot(wxFileName const&)
162327	_ZN10TMSavegame13CheckVisPathsEv	todo	TMSavegame	CheckVisPaths	TMSavegame::CheckVisPaths()
162986	_ZN10TMSavegame17SetScreenshotRectERK6wxRect	todo	TMSavegame	SetScreenshotRect	TMSavegame::SetScreenshotRect(wxRect const&)
163037	_ZN10TMSavegame8DrawTextEv	todo	TMSavegame	DrawText	TMSavegame::DrawText()
163096	_ZN10TMSavegame6DeleteEv	todo	TMSavegame	Delete	TMSavegame::Delete()
163219	_ZN10TMSavegame6ExistsEv	todo	TMSavegame	Exists	TMSavegame::Exists()
163282	_ZN10TMSavegame14SavegameExistsEv	todo	TMSavegame	SavegameExists	TMSavegame::SavegameExists()
163411	_ZN10TMSavegame8SaveGameERK26TBufferedProjectFileWriter	todo	TMSavegame	SaveGame	TMSavegame::SaveGame(TBufferedProjectFileWriter const&)
164367	_ZN10TMSavegame20GetExistingSaveGamesERSt6vectorIiSaIiEE	todo	TMSavegame	GetExistingSaveGames	TMSavegame::GetExistingSaveGames(std::vector<int, std::allocator<int> >&)
164898	_ZN7HashMapI8wxStringS0_10StringHashIPKwEED2Ev	todo	HashMap<wxString, wxString, StringHash<wchar_t const*> >	~HashMap	HashMap<wxString, wxString, StringHash<wchar_t const*> >::~HashMap()
165534	_GLOBAL__sub_I__ZN10TMSavegame17s_strSaveGamePathE	todo	(free function)	_GLOBAL__sub_I__ZN10TMSavegame17s_strSaveGamePathE	_GLOBAL__sub_I__ZN10TMSavegame17s_strSaveGamePathE
165577	_ZN8TMButton15SetActiveSpriteEb	todo	TMButton	SetActiveSprite	TMButton::SetActiveSprite(bool)
165598	_ZN8TMButton13RemoveSpritesEv	todo	TMButton	RemoveSprites	TMButton::RemoveSprites()
165628	_ZN8TMButton9SetActiveEb	todo	TMButton	SetActive	TMButton::SetActive(bool)
165712	_ZNK8TMButton13GetActionListER6TVList	todo	TMButton	GetActionList	TMButton::GetActionList(TVList&) const
165731	_ZN8TMButtonD2Ev	todo	TMButton	~TMButton	TMButton::~TMButton()
165783	_ZN8TMButtonD0Ev	todo	TMButton	~TMButton	TMButton::~TMButton()
165837	_ZN8TMButtonC2ERK10TVisObjRef	todo	TMButton	TMButton	TMButton::TMButton(TVisObjRef const&)
166091	_ZN8TMButton14StartAnimationEv	todo	TMButton	StartAnimation	TMButton::StartAnimation()
166172	_ZN8TMButton12SetAnimationEP11TGAnimation	todo	TMButton	SetAnimation	TMButton::SetAnimation(TGAnimation*)
166412	_Z34ix86_override_options_after_changev_7	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
166435	_ZN7TGScene7PrepareEv	todo	TGScene	Prepare	TGScene::Prepare()
166568	_ZN7TGScene4DrawEv	todo	TGScene	Draw	TGScene::Draw()
166997	_ZN7TGScene5ClearEv	todo	TGScene	Clear	TGScene::Clear()
167139	_ZN7TGScene8EndSceneEv	todo	TGScene	EndScene	TGScene::EndScene()
167268	_ZN7TGScene14ClearSavegamesEv	todo	TGScene	ClearSavegames	TGScene::ClearSavegames()
167333	_ZNK7TGScene9GetObjectERK7wxPoint	todo	TGScene	GetObject	TGScene::GetObject(wxPoint const&) const
167446	_ZN7TGScene13GetCharactersEv	todo	TGScene	GetCharacters	TGScene::GetCharacters()
167462	_ZN7TGScene19InitialiseCharacterERK10TVisObjRefRK7wxPointiS2_	todo	TGScene	InitialiseCharacter	TGScene::InitialiseCharacter(TVisObjRef const&, wxPoint const&, int, TVisObjRef const&)
167607	_ZN7TGScene10BeforeFadeEv	todo	TGScene	BeforeFade	TGScene::BeforeFade()
167649	_ZNK7TGScene6IsMenuEv	todo	TGScene	IsMenu	TGScene::IsMenu() const
167666	_ZNK7TGScene9GetObjectERK10TVisObjRef	todo	TGScene	GetObject	TGScene::GetObject(TVisObjRef const&) const
167742	_ZN7TGScene19ShowSnoopAnimationsEbi	todo	TGScene	ShowSnoopAnimations	TGScene::ShowSnoopAnimations(bool, int)
167896	_ZN7TGScene20UpdateSnoopAnimAlphaEv	todo	TGScene	UpdateSnoopAnimAlpha	TGScene::UpdateSnoopAnimAlpha()
167998	_ZNK7TGScene17GetSnoopAnimAlphaEv	todo	TGScene	GetSnoopAnimAlpha	TGScene::GetSnoopAnimAlpha() const
168015	_ZN7TGScene14SelectSavegameERK7wxPoint	todo	TGScene	SelectSavegame	TGScene::SelectSavegame(wxPoint const&)
168068	_ZN7TGScene22DeleteSelectedSavegameEv	todo	TGScene	DeleteSelectedSavegame	TGScene::DeleteSelectedSavegame()
168129	_ZNK7TGScene13GetSavegameAtERK7wxPoint	todo	TGScene	GetSavegameAt	TGScene::GetSavegameAt(wxPoint const&) const
168202	_ZN7TGScene15ScrollSavegamesEb	todo	TGScene	ScrollSavegames	TGScene::ScrollSavegames(bool)
168304	_ZN7TGScene18SetActiveSavegamesEv	todo	TGScene	SetActiveSavegames	TGScene::SetActiveSavegames()
168366	_ZN7TGScene19SetSelectedSavegameEi	todo	TGScene	SetSelectedSavegame	TGScene::SetSelectedSavegame(int)
168383	_ZN7TGScene18SetCurrentLightmapEv	todo	TGScene	SetCurrentLightmap	TGScene::SetCurrentLightmap()
168670	_ZN7TGScene20InitialiseBackgroundEv	todo	TGScene	InitialiseBackground	TGScene::InitialiseBackground()
169184	_ZNK7TGScene11GetLightMapEv	todo	TGScene	GetLightMap	TGScene::GetLightMap() const
169199	_ZNK7TGScene13GetBrightnessEv	todo	TGScene	GetBrightness	TGScene::GetBrightness() const
169215	_ZN7TGScene15InitActionAreasEv	todo	TGScene	InitActionAreas	TGScene::InitActionAreas()
169506	_ZN7TGScene16ClearActionAreasEv	todo	TGScene	ClearActionAreas	TGScene::ClearActionAreas()
169631	_ZN7TGScene14GetActionAreasERK10TVisObjRef	todo	TGScene	GetActionAreas	TGScene::GetActionAreas(TVisObjRef const&)
169691	_ZN7TGSceneD2Ev	todo	TGScene	~TGScene	TGScene::~TGScene()
169894	_ZN7TGSceneD0Ev	todo	TGScene	~TGScene	TGScene::~TGScene()
169914	_ZN7TGSceneC2Ev	todo	TGScene	TGScene	TGScene::TGScene()
170139	_ZN7TGScene13SetCharactersEv	todo	TGScene	SetCharacters	TGScene::SetCharacters()
170482	_ZN7TGScene12SetCharacterERK10TVisObjRefS2_RK7wxPointi	todo	TGScene	SetCharacter	TGScene::SetCharacter(TVisObjRef const&, TVisObjRef const&, wxPoint const&, int)
170599	_ZN7TGScene12SetCharacterERK10TVisObjRefS2_i	todo	TGScene	SetCharacter	TGScene::SetCharacter(TVisObjRef const&, TVisObjRef const&, int)
170770	_ZN7TGScene19GetSelectedSavegameEb	todo	TGScene	GetSelectedSavegame	TGScene::GetSelectedSavegame(bool)
170896	_ZN7TGScene12SetSavegamesEv	todo	TGScene	SetSavegames	TGScene::SetSavegames()
171104	_ZNK7TGScene7GetTintERK10TVisObjRefRK7wxPoint	todo	TGScene	GetTint	TGScene::GetTint(TVisObjRef const&, wxPoint const&) const
171805	_ZN7TGScene14SortAllObjectsEv	todo	TGScene	SortAllObjects	TGScene::SortAllObjects()
172600	_ZN7TGScene8SetSceneEv	todo	TGScene	SetScene	TGScene::SetScene()
172880	_ZN7TGScene10BeginSceneEv	todo	TGScene	BeginScene	TGScene::BeginScene()
173228	_ZN7HashMapIiPSt4listIP16TSceneActionAreaSaIS2_EE11IntegerHashIiEED2Ev	todo	HashMap<int, std::list<TSceneActionArea*, std::allocator<TSceneActionArea*> >*, IntegerHash<int> >	~HashMap	HashMap<int, std::list<TSceneActionArea*, std::allocator<TSceneActionArea*> >*, IntegerHash<int> >::~HashMap()
175226	_GLOBAL__sub_I__ZN7TGScene19LuaLightmapCallbackE	todo	(free function)	_GLOBAL__sub_I__ZN7TGScene19LuaLightmapCallbackE	_GLOBAL__sub_I__ZN7TGScene19LuaLightmapCallbackE
175318	_ZN11TGCharacter8SetAlphaEv	todo	TGCharacter	SetAlpha	TGCharacter::SetAlpha()
175339	_ZN11TGCharacter4SaveEv	todo	TGCharacter	Save	TGCharacter::Save()
175375	_ZNK11TGCharacter20GetCurrentSpriteRectEv	todo	TGCharacter	GetCurrentSpriteRect	TGCharacter::GetCurrentSpriteRect() const
175562	_ZN11TGCharacter12ExecuteEventER11TGEventInfo	todo	TGCharacter	ExecuteEvent	TGCharacter::ExecuteEvent(TGEventInfo&)
175578	_ZNK11TGCharacter14AlignCharacterER10TVisObjRef	todo	TGCharacter	AlignCharacter	TGCharacter::AlignCharacter(TVisObjRef&) const
175627	_ZN11TGCharacter4DrawEv	todo	TGCharacter	Draw	TGCharacter::Draw()
175743	_ZN11TGCharacter11ReceiveItemER11TGEventInfo	todo	TGCharacter	ReceiveItem	TGCharacter::ReceiveItem(TGEventInfo&)
175894	_ZN11TGCharacter13InitWaySystemEi	todo	TGCharacter	InitWaySystem	TGCharacter::InitWaySystem(int)
175959	_ZN11TGCharacter13AlignToObjectERK10TVisObjRef	todo	TGCharacter	AlignToObject	TGCharacter::AlignToObject(TVisObjRef const&)
175992	_ZN11TGCharacter22CheckCharacterPositionEv	todo	TGCharacter	CheckCharacterPosition	TGCharacter::CheckCharacterPosition()
176023	_ZN11TGCharacter30AllowUnloadingOutfitAnimationsEb	todo	TGCharacter	AllowUnloadingOutfitAnimations	TGCharacter::AllowUnloadingOutfitAnimations(bool)
176041	_ZN11TGCharacter17PreloadAnimationsEv	todo	TGCharacter	PreloadAnimations	TGCharacter::PreloadAnimations()
176165	_ZN11TGCharacter16UnloadAnimationsEv	todo	TGCharacter	UnloadAnimations	TGCharacter::UnloadAnimations()
176294	_ZN11TGCharacter16IsSpineAnimationEv	todo	TGCharacter	IsSpineAnimation	TGCharacter::IsSpineAnimation()
176320	_Z6mirrori	todo	(free function)	mirror	mirror(int)
176344	_Z4diffii	todo	(free function)	diff	diff(int, int)
176377	_ZN11TGCharacter10GiveItemToER10TVisObjRefRKS0_	todo	TGCharacter	GiveItemTo	TGCharacter::GiveItemTo(TVisObjRef&, TVisObjRef const&)
176468	_ZN11TGCharacter14GiveAllItemsToER10TVisObjRef	todo	TGCharacter	GiveAllItemsTo	TGCharacter::GiveAllItemsTo(TVisObjRef&)
176556	_ZN11TGCharacter11ShowCommentERK10TVisObjRef	todo	TGCharacter	ShowComment	TGCharacter::ShowComment(TVisObjRef const&)
176779	_ZN11TGCharacter14SetCurrentSizeEv	todo	TGCharacter	SetCurrentSize	TGCharacter::SetCurrentSize()
176839	_ZNK11TGCharacter19GetCurrentDimensionEv	todo	TGCharacter	GetCurrentDimension	TGCharacter::GetCurrentDimension() const
176916	_ZNK11TGCharacter20GetStandingDirectionEv	todo	TGCharacter	GetStandingDirection	TGCharacter::GetStandingDirection() const
176945	_ZN11TGCharacter14GetPointNextToER7wxPoint	todo	TGCharacter	GetPointNextTo	TGCharacter::GetPointNextTo(wxPoint&)
176983	_ZNK11TGCharacter10StandingAtERK7wxPoint	todo	TGCharacter	StandingAt	TGCharacter::StandingAt(wxPoint const&) const
177016	_ZNK11TGCharacter9IsWalkingEv	todo	TGCharacter	IsWalking	TGCharacter::IsWalking() const
177033	_ZN11TGCharacter16UpdateSpriteRectEv	todo	TGCharacter	UpdateSpriteRect	TGCharacter::UpdateSpriteRect()
177203	_ZN11TGCharacter17SetSpritePositionEv	todo	TGCharacter	SetSpritePosition	TGCharacter::SetSpritePosition()
177263	_ZNK11TGCharacter19IsWalkingToWayPointEv	todo	TGCharacter	IsWalkingToWayPoint	TGCharacter::IsWalkingToWayPoint() const
177279	_ZNK11TGCharacter15GetWalkingSoundEv	todo	TGCharacter	GetWalkingSound	TGCharacter::GetWalkingSound() const
177330	_ZNK11TGCharacter21IsWalkingSoundPlayingEv	todo	TGCharacter	IsWalkingSoundPlaying	TGCharacter::IsWalkingSoundPlaying() const
177348	_ZN11TGCharacter17CheckWalkingSoundEv	todo	TGCharacter	CheckWalkingSound	TGCharacter::CheckWalkingSound()
177571	_ZN11TGCharacter22SetCurrentWalkingSoundERK10wxFileName	todo	TGCharacter	SetCurrentWalkingSound	TGCharacter::SetCurrentWalkingSound(wxFileName const&)
177630	_ZN11TGCharacter16StopWalkingSoundEv	todo	TGCharacter	StopWalkingSound	TGCharacter::StopWalkingSound()
177668	_ZNK11TGCharacter22IsCharacterAnimRunningEv	todo	TGCharacter	IsCharacterAnimRunning	TGCharacter::IsCharacterAnimRunning() const
177691	_ZN11TGCharacter16GetCharacterAnimEv	todo	TGCharacter	GetCharacterAnim	TGCharacter::GetCharacterAnim()
177738	_ZN11TGCharacter13TurnCharacterEv	todo	TGCharacter	TurnCharacter	TGCharacter::TurnCharacter()
177754	_ZN11TGCharacter13SetRandomTimeEv	todo	TGCharacter	SetRandomTime	TGCharacter::SetRandomTime()
177826	_ZNK11TGCharacter9IsReachedERK10TVisObjRefb	todo	TGCharacter	IsReached	TGCharacter::IsReached(TVisObjRef const&, bool) const
178027	_ZNK11TGCharacter9IsReachedERK10TVisObjRef	todo	TGCharacter	IsReached	TGCharacter::IsReached(TVisObjRef const&) const
